# lB = 53.4
# phi_P = -3.
# I1 = 1.
# I2 = 0.85
# e1 = 72.
# e2 = 62.
# k1 = 0.10594846909174536
# k2 = 0.10526271127720371
# dx = 0.5
# dz = 0.5
# L = 100.
# M = 200
# N = 200
# r s phi(r,s)
-199 159 0.5368003220454369
-199 160 0.5118668194569247
-199 161 0.48558086711823606
-199 162 0.45786963413822146
-199 163 0.42865634059609337
-199 164 0.39786004480746767
-199 165 0.3653954190594031
-199 166 0.33117251319309515
-199 167 0.2950965053791499
-199 168 0.25706743939493987
-199 169 0.21697994767610437
-199 170 0.1747229593748424
-199 171 0.1301793926161445
-199 172 0.08322583009926009
-199 173 0.03373217714563211
-199 174 -0.01843869875419229
-199 175 -0.07343134789334399
-199 176 -0.13139813885385604
-199 177 -0.1924996806740298
-199 178 -0.25690526784759277
-199 179 -0.3247933493876708
-199 180 -0.39635202325514113
-199 181 -0.4717795575213459
-199 182 -0.5512849397090978
-199 183 -0.6350884558340537
-199 184 -0.7234223007508396
-199 185 -0.816531221494938
-199 186 -0.9146731954029336
-199 187 -1.0181201448899118
-199 188 -1.1271586908644677
-199 189 -1.242090946868849
-199 190 -1.3632353561444772
-199 191 -1.490927573942197
-199 192 -1.625521397521772
-199 193 -1.7673897464174841
-199 194 -1.9169256956857537
-199 195 -2.074543564997647
-199 196 -2.2406800665938715
-199 197 -2.4157955152827544
-199 198 -2.6003751038339313
-199 199 -2.7949302473012785
-199 200 -3.
-198 0 -3.
-198 1 -2.794930257613975
-198 2 -2.6003751244561024
-198 3 -2.415795546207957
-198 4 -2.2406801078124476
-198 5 -2.074543616496731
-198 6 -1.9169257574492793
-198 7 -1.7673898184261991
-198 8 -1.6255214797532505
-198 9 -1.4909276663708555
-198 10 -1.3632354587415942
-198 11 -1.2420910596025845
-198 12 -1.1271588136998865
-198 13 -1.0181202777890084
-198 14 -0.9146733383246591
-198 15 -0.8165313743952295
-198 16 -0.7234224635826507
-198 17 -0.6350886285473877
-198 18 -0.5512851222510421
-198 19 -0.471779749836109
-198 20 -0.3963522252840907
-198 21 -0.3247935610693737
-198 22 -0.25690548911785643
-198 23 -0.1924999114659454
-198 24 -0.131398379097843
-198 25 -0.07343159751719579
-198 26 -0.01843895768312358
-198 27 0.03373190898893709
-198 28 0.08322555279459809
-198 29 0.13017910624574275
-198 30 0.17472266402330713
-198 31 0.2169796434303685
-198 32 0.25706712634420986
-198 33 0.29509618361485196
-198 34 0.33117218280882077
-198 35 0.3653950801508541
-198 36 0.39785969747240085
-198 37 0.42865598493426477
-198 38 0.4578692702513303
-198 39 0.48558049510986856
-198 40 0.5118664394324977
-198 41 0.5367999341121418
-198 42 0.5604500628044211
-198 43 0.5828823533375878
-198 44 0.6041589592703245
-198 45 0.6243388321004749
-198 46 0.643477884601818
-198 47 0.6616291457414665
-198 48 0.6788429076071012
-198 49 0.6951668647511423
-198 50 0.7106462463379366
-198 51 0.725323941460098
-198 52 0.7392406179712164
-198 53 0.7524348351641867
-198 54 0.7649431506073523
-198 55 0.7768002214344759
-198 56 0.7880389003691811
-198 57 0.7986903267499204
-198 58 0.8087840128076682
-198 59 0.8183479254353956
-198 60 0.8274085636758779
-198 61 0.8359910321425358
-198 62 0.8441191105767338
-198 63 0.8518153197342597
-198 64 0.8591009837835364
-198 65 0.8659962893884514
-198 66 0.8725203416395078
-198 67 0.87869121698826
-198 68 0.8845260133317062
-198 69 0.890040897385398
-198 70 0.895251149476533
-198 71 0.9001712058811289
-198 72 0.9048146988225914
-198 73 0.9091944942424934
-198 74 0.9133227274482196
-198 75 0.9172108367362451
-198 76 0.9208695950842083
-198 77 0.924309139999585
-198 78 0.9275390016076683
-198 79 0.9305681290566761
-198 80 0.9334049153131455
-198 81 0.9360572204163173
-198 82 0.9385323932559391
-198 83 0.9408372919338277
-198 84 0.9429783027656065
-198 85 0.9449613579752656
-198 86 0.9467919521315709
-198 87 0.9484751573718628
-198 88 0.9500156374554243
-198 89 0.9514176606853565
-198 90 0.9526851117347651
-198 91 0.9538215024100226
-198 92 0.9548299813809282
-198 93 0.9557133429047286
-198 94 0.956474034568164
-198 95 0.957114164068998
-198 96 0.9576355050558139
-198 97 0.9580395020422644
-198 98 0.9583272744093847
-198 99 0.9584996195070613
-198 100 0.9585570148632498
-198 101 0.9584996195070613
-198 102 0.9583272744093847
-198 103 0.9580395020422644
-198 104 0.9576355050558139
-198 105 0.957114164068998
-198 106 0.956474034568164
-198 107 0.9557133429047286
-198 108 0.9548299813809282
-198 109 0.9538215024100226
-198 110 0.9526851117347651
-198 111 0.9514176606853565
-198 112 0.9500156374554243
-198 113 0.9484751573718628
-198 114 0.9467919521315709
-198 115 0.9449613579752656
-198 116 0.9429783027656065
-198 117 0.9408372919338277
-198 118 0.9385323932559391
-198 119 0.9360572204163173
-198 120 0.9334049153131455
-198 121 0.9305681290566761
-198 122 0.9275390016076683
-198 123 0.924309139999585
-198 124 0.9208695950842083
-198 125 0.9172108367362451
-198 126 0.9133227274482196
-198 127 0.9091944942424934
-198 128 0.9048146988225914
-198 129 0.9001712058811289
-198 130 0.895251149476533
-198 131 0.890040897385398
-198 132 0.8845260133317062
-198 133 0.87869121698826
-198 134 0.8725203416395078
-198 135 0.8659962893884514
-198 136 0.8591009837835364
-198 137 0.8518153197342597
