# lB = 53.4
# phi_P = -3.
# I1 = 1.
# I2 = 0.85
# e1 = 72.
# e2 = 62.
# k1 = 0.10594846909174536
# k2 = 0.10526271127720371
# dx = 0.5
# dz = 0.5
# L = 100.
# M = 200
# N = 200
# r s phi(r,s)
2 8 -1.831034689105139
2 9 -1.7160041426043358
2 10 -1.606829578337875
2 11 -1.5032201390618223
2 12 -1.4048977398783424
2 13 -1.3115969824706208
2 14 -1.223064898364866
2 15 -1.1390605912719585
2 16 -1.0593548212728001
2 17 -0.9837295576657161
2 18 -0.911977517647489
2 19 -0.8439017019840371
2 20 -0.7793149349760402
2 21 -0.7180394135034903
2 22 -0.6599062682502632
2 23 -0.6047551390685255
2 24 -0.5524337656586455
2 25 -0.5027975941961919
2 26 -0.4557094001577416
2 27 -0.41103892733117725
2 28 -0.36866254281011074
2 29 -0.3284629076430384
2 30 -0.29032866271959057
2 31 -0.2541541294175134
2 32 -0.21983902449690002
2 33 -0.18728818870675823
2 34 -0.15641132855905326
2 35 -0.12712277072396544
2 36 -0.0993412285047528
2 37 -0.07298957985982679
2 38 -0.04799465645200651
2 39 -0.024287043219525517
2 40 -0.0018008879795641808
2 41 0.01952627940785784
2 42 0.039753718770029534
2 43 0.05893764268223184
2 44 0.0771313712774469
2 45 0.09438547920578616
2 46 0.11074793512678127
2 47 0.12626423410055765
2 48 0.14097752322721635
2 49 0.15492872086756232
2 50 0.16815662976268403
2 51 0.18069804435479425
2 52 0.19258785259723302
2 53 0.2038591325275752
2 54 0.21454324386442086
2 55 0.22466991487560867
2 56 0.23426732475335174
2 57 0.24336218172003152
2 58 0.2519797970771852
2 59 0.2601441553995363
2 60 0.26787798106564487
2 61 0.27520280130706254
2 62 0.28213900594852503
2 63 0.2887059040028661
2 64 0.29492177727588953
2 65 0.30080393112834947
2 66 0.30636874253453594
2 67 0.31163170556961106
2 68 0.3166074744508921
2 69 0.3213099042516103
2 70 0.3257520893993296
2 71 0.32994640006519405
2 72 0.3339045165443829
2 73 0.3376374617226724
2 74 0.3411556317187528
2 75 0.3444688247869827
2 76 0.34758626856041985
2 77 0.35051664570948776
2 78 0.3532681180872273
2 79 0.35584834942793236
2 80 0.3582645266620035
2 81 0.36052337990601324
2 82 0.36263120118333886
2 83 0.36459386192720933
2 84 0.3664168293146714
2 85 0.368105181476708
2 86 0.36966362162668903
2 87 0.37109649114629645
2 88 0.37240778166521676
2 89 0.3736011461680871
2 90 0.37467990915950344
2 91 0.37564707591527086
2 92 0.37650534084557763
2 93 0.37725709499327287
2 94 0.3779044326880643
2 95 0.378449157375092
2 96 0.3788927866340616
2 97 0.37923655640284437
2 98 0.3794814244172914
2 99 0.37962807287679057
2 100 0.37967691034296364
2 101 0.37962807287679046
2 102 0.3794814244172914
2 103 0.37923655640284437
2 104 0.3788927866340617
2 105 0.3784491573750921
2 106 0.37790443268806423
2 107 0.37725709499327276
2 108 0.37650534084557763
2 109 0.3756470759152709
2 110 0.3746799091595034
2 111 0.37360114616808704
2 112 0.37240778166521676
2 113 0.3710964911462965
2 114 0.3696636216266891
2 115 0.36810518147670784
2 116 0.36641682931467146
2 117 0.3645938619272095
2 118 0.36263120118333875
2 119 0.3605233799060133
2 120 0.3582645266620035
2 121 0.35584834942793236
2 122 0.35326811808722725
2 123 0.35051664570948776
2 124 0.3475862685604198
2 125 0.34446882478698265
2 126 0.3411556317187528
2 127 0.33763746172267245
2 128 0.33390451654438297
2 129 0.32994640006519405
2 130 0.32575208939932965
2 131 0.3213099042516103
2 132 0.3166074744508919
2 133 0.311631705569611
2 134 0.306368742534536
2 135 0.3008039311283498
2 136 0.2949217772758895
2 137 0.2887059040028662
2 138 0.2821390059485249
2 139 0.2752028013070626
2 140 0.2678779810656448
2 141 0.2601441553995362
2 142 0.25197979707718543
2 143 0.24336218172003168
2 144 0.2342673247533518
2 145 0.2246699148756086
2 146 0.21454324386442092
2 147 0.20385913252757526
2 148 0.19258785259723285
2 149 0.1806980443547942
2 150 0.16815662976268408
2 151 0.15492872086756243
2 152 0.14097752322721646
2 153 0.1262642341005577
2 154 0.11074793512678122
2 155 0.09438547920578627
2 156 0.07713137127744701
2 157 0.058937642682231894
2 158 0.039753718770029534
2 159 0.019526279407857894
2 160 -0.0018008879795641253
2 161 -0.024287043219525684
2 162 -0.04799465645200646
2 163 -0.07298957985982701
2 164 -0.0993412285047528
2 165 -0.12712277072396555
2 166 -0.15641132855905332
2 167 -0.18728818870675829
2 168 -0.21983902449689985
2 169 -0.2541541294175134
2 170 -0.29032866271959046
2 171 -0.3284629076430383
2 172 -0.36866254281011074
2 173 -0.41103892733117736
2 174 -0.45570940015774164
2 175 -0.5027975941961919
2 176 -0.5524337656586453
2 177 -0.6047551390685253
2 178 -0.6599062682502633
2 179 -0.7180394135034902
2 180 -0.7793149349760401
2 181 -0.8439017019840369
2 182 -0.911977517647489
2 183 -0.9837295576657162
2 184 -1.0593548212728001
2 185 -1.1390605912719585
2 186 -1.2230648983648662
2 187 -1.311596982470621
2 188 -1.4048977398783427
2 189 -1.5032201390618223
2 190 -1.606829578337875
2 191 -1.716004142604336
2 192 -1.8310346891051388
2 193 -1.9522246435819803
2 194 -2.0798892977088763
2 195 -2.2143542218233137
2 196 -2.3559520435083448
2 197 -2.505016067533372
2 198 -2.6618676021460934
2 199 -2.8267915333631604
2 200 -3.
3 0 -3.
3 1 -2.8284958409337224
3 2 -2.6651738019193565
3 3 -2.5097779599206844
3 4 -2.362022812313808
3 5 -2.2216013995639172
3 6 -2.0881970489003874
3 7 -1.9614922596333602
3 8 -1.84117435444901
3 9 -1.726938846572719
3 10 -1.6184913623621426
3 11 -1.5155486720390101
3 12 -1.4178391680884979
3 13 -1.325102998109586
3 14 -1.237091979587073
3 15 -1.1535693766659414
3 16 -1.0743095902604494
3 17 -0.9990977950281388
3 18 -0.927729545471538
3 19 -0.860010366144915
3 20 -0.7957553361378884
3 21 -0.7347886747794742
3 22 -0.676943333301818
3 23 -0.6220605956760605
3 24 -0.569989690762077
3 25 -0.5205874171551941
3 26 -0.4737177815712561
3 27 -0.4292516512222113
3 28 -0.3870664203538714
3 29 -0.3470456909154064
3 30 -0.3090789671849121
3 31 -0.2730613640719548
3 32 -0.23889332874543756
3 33 -0.20648037518548934
3 34 -0.1757328312254906
3 35 -0.14656559763064136
3 36 -0.11889791874930411
3 37 -0.09265316427039239
3 38 -0.06775862162245039
3 39 -0.044145298556456436
3 40 -0.021747735463696627
3 41 -0.0005038269914156568
3 42 0.019645347468087493
3 43 0.038755684825374004
3 44 0.056880211274682346
3 45 0.07406922758860635
3 46 0.0903704470925546
3 47 0.10582912666988536
3 48 0.12048819113373704
3 49 0.13438835128695525
3 50 0.14756821597724817
3 51 0.16006439844076198
3 52 0.1719116172138012
3 53 0.18314279187934662
3 54 0.19378913390242836
3 55 0.20388023279627898
3 56 0.21344413784953167
3 57 0.22250743563350714
3 58 0.23109532349791692
3 59 0.239231679252987
3 60 0.24693912722619088
3 61 0.2542391008723073
3 62 0.26115190210657135
3 63 0.2676967575220112
3 64 0.2738918716438924
3 65 0.279754477366324
3 66 0.28530088370856793
3 67 0.2905465210214807
3 68 0.29550598376764814
3 69 0.3001930709923001
3 70 0.3046208245958494
3 71 0.30880156551299026
3 72 0.31274692789762354
3 73 0.31646789140746767
3 74 0.31997481167708836
3 75 0.32327744906311184
3 76 0.3263849957407306
3 77 0.32930610122607423
3 78 0.3320488963947589
3 79 0.3346210160627873
3 80 0.33702962019206006
3 81 0.33928141377897914
3 82 0.3413826654810221
3 83 0.34333922503269654
3 84 0.345156539498957
3 85 0.34683966841098174
3 86 0.3483932978261232
3 87 0.34982175335087595
3 88 0.3511290121628789
3 89 0.3523187140651646
3 90 0.3533941716032514
3 91 0.3543583792730359
3 92 0.35521402184497103
3 93 0.3559634818275619
3 94 0.3566088460908256
3 95 0.35715191166804783
3 96 0.3575941907518945
3 97 0.3579369148987082
3 98 0.35818103845262816
3 99 0.35832724119901194
3 100 0.358375930254509
3 101 0.35832724119901194
3 102 0.35818103845262816
3 103 0.35793691489870827
3 104 0.3575941907518945
3 105 0.35715191166804783
3 106 0.35660884609082555
3 107 0.355963481827562
3 108 0.3552140218449711
3 109 0.3543583792730359
3 110 0.35339417160325143
3 111 0.35231871406516463
3 112 0.3511290121628789
3 113 0.349821753350876
3 114 0.3483932978261233
3 115 0.34683966841098174
3 116 0.34515653949895686
3 117 0.3433392250326966
3 118 0.34138266548102203
3 119 0.3392814137789792
3 120 0.33702962019205995
3 121 0.33462101606278727
3 122 0.3320488963947589
3 123 0.32930610122607423
3 124 0.32638499574073054
3 125 0.3232774490631118
3 126 0.3199748116770884
3 127 0.3164678914074678
3 128 0.31274692789762343
3 129 0.30880156551299026
3 130 0.3046208245958493
3 131 0.3001930709923001
3 132 0.29550598376764803
3 133 0.2905465210214807
3 134 0.285300883708568
3 135 0.2797544773663241
3 136 0.27389187164389234
3 137 0.26769675752201133
3 138 0.26115190210657147
3 139 0.2542391008723072
3 140 0.24693912722619077
3 141 0.239231679252987
3 142 0.23109532349791687
3 143 0.2225074356335073
3 144 0.21344413784953167
3 145 0.20388023279627887
3 146 0.19378913390242825
3 147 0.18314279187934662
3 148 0.17191161721380113
3 149 0.16006439844076192
3 150 0.14756821597724817
3 151 0.1343883512869552
3 152 0.1204881911337371
3 153 0.10582912666988536
3 154 0.09037044709255465
3 155 0.0740692275886064
3 156 0.05688021127468246
3 157 0.038755684825374004
3 158 0.01964534746808755
3 159 -0.0005038269914156568
3 160 -0.021747735463696516
3 161 -0.044145298556456436
3 162 -0.06775862162245033
3 163 -0.09265316427039244
3 164 -0.11889791874930411
3 165 -0.14656559763064136
3 166 -0.17573283122549072
3 167 -0.20648037518548928
3 168 -0.23889332874543745
3 169 -0.27306136407195486
3 170 -0.30907896718491207
3 171 -0.34704569091540627
3 172 -0.3870664203538713
3 173 -0.4292516512222113
3 174 -0.47371778157125616
3 175 -0.5205874171551941
3 176 -0.569989690762077
3 177 -0.6220605956760604
3 178 -0.676943333301818
3 179 -0.7347886747794741
3 180 -0.7957553361378884
3 181 -0.8600103661449148
3 182 -0.927729545471538
3 183 -0.9990977950281388
3 184 -1.0743095902604494
3 185 -1.1535693766659412
3 186 -1.237091979587073
3 187 -1.325102998109586
3 188 -1.417839168088498
3 189 -1.5155486720390101
3 190 -1.6184913623621426
3 191 -1.7269388465727191
3 192 -1.8411743544490098
3 193 -1.96149225963336
3 194 -2.0881970489003874
3 195 -2.2216013995639172
3 196 -2.3620228123138074
3 197 -2.509777959920684
3 198 -2.6651738019193565
3 199 -2.828495840933722
3 200 -3.
4 0 -3.
4 1 -2.829949606642772
4 2 -2.6680255471638885
4 3 -2.513936738589697
4 4 -2.367384923998744
4 5 -2.228064058321182
4 6 -2.0956643853442776
4 7 -1.9698771714879824
4 8 -1.850398527063139
4 9 -1.7369320813827152
4 10 -1.6291907097210998
4 11 -1.5268975691772695
4 12 -1.4297866547336102
4 13 -1.3376030286469671
4 14 -1.2501028293306828
4 15 -1.167053132317268
4 16 -1.0882317129163162
4 17 -1.0134267446594123
4 18 -0.9424364571301488
4 19 -0.8750687696339539
4 20 -0.8111409122518067
4 21 -0.7504790424090102
4 22 -0.6929178626919663
4 23 -0.6383002439431036
4 24 -0.5864768564432918
4 25 -0.5373058111084059
4 26 -0.490652311984019
4 27 -0.44638832085157376
4 28 -0.404392234413275
4 29 -0.3645485742681748
4 30 -0.3267476897041821
4 31 -0.29088547319297925
4 32 -0.256863088374467
4 33 -0.22458671024504961
4 34 -0.193967277213005
4 35 -0.16492025464928783
4 36 -0.13736540953941823
4 37 -0.11122659582880229
4 38 -0.08643155004758674
4 39 -0.0629116968003508
4 40 -0.04060196370922248
4 41 -0.01944060540530368
4 42 0.0006309638280588836
4 43 0.019668329146341312
4 44 0.03772422634399469
4 45 0.05484868552613015
4 46 0.07108916760140338
4 47 0.08649069393269165
4 48 0.10109596946897786
4 49 0.1149454996686618
4 50 0.12807770151153997
4 51 0.14052900888385572
4 52 0.15233397260827716
4 53 0.16352535537847718
4 54 0.17413422184609995
4 55 0.18419002409642865
4 56 0.1937206827379578
4 57 0.2027526638204126
4 58 0.21131105178540235
4 59 0.21941961864406784
4 60 0.22710088956653524
4 61 0.23437620505888773
4 62 0.241265779894675
4 63 0.24778875895955527
4 64 0.2539632701597438
4 65 0.2598064745372356
4 66 0.2653346137274895
4 67 0.2705630548882649
4 68 0.2755063332216211
4 69 0.2801781922047282
4 70 0.28459162163901763
4 71 0.28875889362141294
4 72 0.2926915965358093
4 73 0.2964006671576421
4 74 0.29989642095936164
4 75 0.3031885806997165
4 76 0.3062863033751876
4 77 0.3091982056074107
4 78 0.3119323875362548
4 79 0.31449645528410786
4 80 0.31689754205308873
4 81 0.31914232791314
4 82 0.32123705833541133
4 83 0.32318756152191563
4 84 0.3249992645791361
4 85 0.3266772085801268
4 86 0.3282260625565702
4 87 0.32965013645935265
4 88 0.3309533931233714
4 89 0.33213945926956173
4 90 0.3332116355744739
4 91 0.33417290583518555
4 92 0.33502594525482626
4 93 0.33577312787157965
4 94 0.336416533151666
4 95 0.3369579517645095
4 96 0.33739889055602695
4 97 0.3377405767337771
4 98 0.3379839612755213
4 99 0.3381297215706116
4 100 0.3381782633015098
4 101 0.3381297215706116
4 102 0.3379839612755213
4 103 0.33774057673377716
4 104 0.33739889055602695
4 105 0.3369579517645095
4 106 0.336416533151666
4 107 0.33577312787157965
4 108 0.33502594525482626
4 109 0.33417290583518566
4 110 0.33321163557447386
4 111 0.3321394592695617
4 112 0.33095339312337146
4 113 0.32965013645935265
4 114 0.3282260625565702
4 115 0.3266772085801268
4 116 0.32499926457913614
4 117 0.32318756152191574
4 118 0.3212370583354113
4 119 0.3191423279131399
4 120 0.31689754205308884
4 121 0.31449645528410775
4 122 0.3119323875362548
4 123 0.3091982056074107
4 124 0.3062863033751877
4 125 0.30318858069971655
4 126 0.2998964209593617
4 127 0.2964006671576421
4 128 0.2926915965358093
4 129 0.288758893621413
4 130 0.2845916216390176
4 131 0.2801781922047282
4 132 0.275506333221621
4 133 0.2705630548882649
4 134 0.2653346137274895
4 135 0.2598064745372358
4 136 0.2539632701597436
4 137 0.24778875895955532
4 138 0.24126577989467493
4 139 0.23437620505888773
4 140 0.22710088956653518
4 141 0.21941961864406778
4 142 0.2113110517854024
4 143 0.2027526638204127
4 144 0.19372068273795787
4 145 0.1841900240964286
4 146 0.17413422184610006
4 147 0.16352535537847734
4 148 0.15233397260827705
4 149 0.14052900888385572
4 150 0.12807770151153997
4 151 0.11494549966866191
4 152 0.10109596946897798
4 153 0.08649069393269171
4 154 0.07108916760140338
4 155 0.05484868552613026
4 156 0.03772422634399475
4 157 0.019668329146341257
4 158 0.0006309638280589946
4 159 -0.01944060540530368
4 160 -0.040601963709222366
4 161 -0.06291169680035091
4 162 -0.08643155004758679
4 163 -0.11122659582880234
4 164 -0.13736540953941823
4 165 -0.16492025464928783
4 166 -0.19396727721300516
4 167 -0.22458671024504967
4 168 -0.2568630883744669
4 169 -0.2908854731929793
4 170 -0.32674768970418194
4 171 -0.36454857426817455
4 172 -0.404392234413275
4 173 -0.4463883208515738
4 174 -0.490652311984019
4 175 -0.5373058111084059
4 176 -0.5864768564432918
4 177 -0.6383002439431036
4 178 -0.6929178626919663
4 179 -0.7504790424090101
4 180 -0.8111409122518067
4 181 -0.8750687696339536
4 182 -0.9424364571301489
4 183 -1.0134267446594123
4 184 -1.0882317129163162
4 185 -1.167053132317268
4 186 -1.2501028293306828
4 187 -1.3376030286469671
4 188 -1.4297866547336102
4 189 -1.5268975691772695
4 190 -1.6291907097210998
4 191 -1.7369320813827154
4 192 -1.8503985270631387
4 193 -1.969877171487982
4 194 -2.0956643853442776
4 195 -2.228064058321182
4 196 -2.367384923998744
4 197 -2.5139367385896967
4 198 -2.668025547163888
4 199 -2.829949606642772
4 200 -3.
5 0 -3.
5 1 -2.8312169165876835
5 2 -2.6705258287724956
5 3 -2.517610016050209
5 4 -2.3721571549672515
5 5 -2.23385649922982
5 6 -2.1023993851188285
5 7 -1.9774811421164709
5 8 -1.8588031805003884
5 9 -1.7460747309806899
5 10 -1.6390141107550087
5 11 -1.5373495555445984
5 12 -1.4408197039851531
5 13 -1.3491738203233261
5 14 -1.2621718265713135
5 15 -1.1795841988487186
5 16 -1.1011917686325239
5 17 -1.026785458760518
5 18 -0.956165975928606
5 19 -0.8891434754889332
5 20 -0.8255372100398751
5 21 -0.7651751701606732
5 22 -0.7078937233549981
5 23 -0.6535372555915044
5 24 -0.6019578185952741
5 25 -0.5530147851306497
5 26 -0.5065745138368513
5 27 -0.4625100246707079
5 28 -0.4207006856310789
5 29 -0.3810319111547526
