#e1 = 72
#e2 = 62
#I1 = 1
#I2 = 0.85
#dx = 0.5
#dz = 0.5
#phi_P = -3
#phi_D = 1
#M = 200
#N = 200
#tol = 1e-12
#iter_max = 150000
#iter_write = 5000
#l_B = 53.4
#alpha = 0.01
#delta = 2.3330226639473e-11
#n = 1
#
# r s phi(r,s)
-200 0 -3
-200 1 -2.79490701156696
-200 2 -2.60033099710653
-200 3 -2.41573272047081
-200 4 -2.24060059714979
-200 5 -2.07444927661731
-200 6 -1.91681829718792
-200 7 -1.76727080989576
-200 8 -1.62539236789705
-200 9 -1.49078977787201
-200 10 -1.36309001035036
-200 11 -1.24193916592506
-200 12 -1.12700149447041
-200 13 -1.01795846468033
-200 14 -0.914507881289807
-200 15 -0.816363047606043
-200 16 -0.723251970961077
-200 17 -0.634916608939624
-200 18 -0.551112154249548
-200 19 -0.471606356281796
-200 20 -0.396178877459004
-200 21 -0.324620682612546
-200 22 -0.256733459670999
-200 23 -0.192329070069567
-200 24 -0.131229027357939
-200 25 -0.073264002550805
-200 26 -0.01827335486161
-200 27 0.0338953134893049
-200 28 0.0833865796186433
-200 29 0.130337600653661
-200 30 0.174878493840781
-200 31 0.217132697144189
-200 32 0.257217311335076
-200 33 0.295243424516689
-200 34 0.331316419987519
-200 35 0.36553626829407
-200 36 0.397997804283416
-200 37 0.428790989922337
-200 38 0.458001163612482
-200 39 0.485709276692203
-200 40 0.511992117779843
-200 41 0.536922525581338
-200 42 0.560569590750833
-200 43 0.582998847364223
-200 44 0.604272454536392
-200 45 0.62444936868516
-200 46 0.643585506919489
-200 47 0.661733902004739
-200 48 0.678944849334473
-200 49 0.695266046315995
-200 50 0.710742724556051
-200 51 0.72541777521296
-200 52 0.739331867862514
-200 53 0.752523563207202
-200 54 0.765029419940944
-200 55 0.776884096065646
-200 56 0.788120444940272
-200 57 0.798769606328631
-200 58 0.808861092698224
-200 59 0.818422871009285
-200 60 0.827481440220728
-200 61 0.836061904727706
-200 62 0.844188043934454
-200 63 0.851882378155036
-200 64 0.859166231024785
-200 65 0.866059788595325
-200 66 0.872582155276965
-200 67 0.878751406783495
-200 68 0.884584640226115
-200 69 0.890098021495328
-200 70 0.895306830062108
-200 71 0.900225501322486
-200 72 0.904867666602939
-200 73 0.909246190937403
-200 74 0.913373208720657
-200 75 0.917260157336839
-200 76 0.920917808856317
-200 77 0.924356299888753
-200 78 0.927585159675076
-200 79 0.930613336496255
-200 80 0.933449222472003
-200 81 0.936100676818204
-200 82 0.938575047627454
-200 83 0.940879192233123
-200 84 0.94301949621335
-200 85 0.945001891087647
-200 86 0.94683187075515
-200 87 0.948514506720081
-200 88 0.9500544621466
-200 89 0.951456004782023
-200 90 0.95272301878419
-200 91 0.953859015485788
-200 92 0.954867143125445
-200 93 0.955750195572567
-200 94 0.956510620070099
-200 95 0.95715052401666
-200 96 0.95767168080687
-200 97 0.958075534746018
-200 98 0.958363205052726
-200 99 0.958535488960685
-200 100 0.958592863928061
-200 101 0.958535488960685
-200 102 0.958363205052725
-200 103 0.958075534746017
-200 104 0.95767168080687
-200 105 0.95715052401666
-200 106 0.956510620070099
-200 107 0.955750195572567
-200 108 0.954867143125445
-200 109 0.953859015485788
-200 110 0.95272301878419
-200 111 0.951456004782023
-200 112 0.9500544621466
-200 113 0.948514506720081
-200 114 0.946831870755151
-200 115 0.945001891087647
-200 116 0.94301949621335
-200 117 0.940879192233123
-200 118 0.938575047627454
-200 119 0.936100676818204
-200 120 0.933449222472003
-200 121 0.930613336496254
-200 122 0.927585159675076
-200 123 0.924356299888753
-200 124 0.920917808856318
-200 125 0.917260157336839
-200 126 0.913373208720657
-200 127 0.909246190937403
-200 128 0.904867666602939
-200 129 0.900225501322488
-200 130 0.895306830062107
-200 131 0.890098021495327
-200 132 0.884584640226114
-200 133 0.878751406783495
-200 134 0.872582155276964
-200 135 0.866059788595326
-200 136 0.859166231024787
-200 137 0.851882378155039
-200 138 0.844188043934456
-200 139 0.836061904727706
-200 140 0.827481440220725
-200 141 0.818422871009285
-200 142 0.808861092698222
-200 143 0.79876960632863
-200 144 0.78812044494027
-200 145 0.776884096065647
-200 146 0.765029419940946
-200 147 0.752523563207209
-200 148 0.739331867862521
-200 149 0.725417775212965
-200 150 0.710742724556058
-200 151 0.695266046316003
-200 152 0.678944849334468
-200 153 0.661733902004743
-200 154 0.643585506919488
-200 155 0.624449368685165
-200 156 0.604272454536394
-200 157 0.582998847364229
-200 158 0.560569590750826
-200 159 0.536922525581331
-200 160 0.511992117779834
-200 161 0.485709276692217
-200 162 0.458001163612522
-200 163 0.428790989922394
-200 164 0.397997804283471
-200 165 0.365536268294062
-200 166 0.331316419987443
-200 167 0.295243424516592
-200 168 0.257217311335108
-200 169 0.217132697144259
-200 170 0.174878493840768
-200 171 0.13033760065362
-200 172 0.0833865796185992
-200 173 0.0338953134893463
-200 174 -0.018273354861345
-200 175 -0.0732640025509278
-200 176 -0.131229027357703
-200 177 -0.192329070069692
-200 178 -0.256733459671025
-200 179 -0.32462068261353
-200 180 -0.396178877459755
-200 181 -0.471606356282092
-200 182 -0.55111215425012
-200 183 -0.63491660893909
-200 184 -0.723251970960686
-200 185 -0.816363047605678
-200 186 -0.914507881290379
-200 187 -1.01795846467937
-200 188 -1.12700149447151
-200 189 -1.24193916592427
-200 190 -1.3630900103502
-200 191 -1.49078977787058
-200 192 -1.62539236789994
-200 193 -1.76727080989565
-200 194 -1.91681829718738
-200 195 -2.07444927662551
-200 196 -2.24060059715422
-200 197 -2.41573272046585
-200 198 -2.60033099708921
-200 199 -2.79490701157089
-200 200 -3
-199 0 -3
-199 1 -2.79490702956008
-199 2 -2.60033103307704
-199 3 -2.4157327744166
-199 4 -2.24060066907626
-199 5 -2.07444936649839
-199 6 -1.91681840496255
-199 7 -1.76727093554458
-199 8 -1.62539251138879
-199 9 -1.49078993915493
-199 10 -1.3630901893786
-199 11 -1.24193936264166
-199 12 -1.12700170882225
-199 13 -1.01795869659297
-199 14 -0.914508130695868
-199 15 -0.816363314426795
-199 16 -0.723252255118039
-199 17 -0.634916910343581
-199 18 -0.551112472811054
-199 19 -0.471606691902439
-199 20 -0.39617923003822
-199 21 -0.324621052043731
-199 22 -0.256733845842263
-199 23 -0.192329472865227
-199 24 -0.131229446657726
-199 25 -0.0732644382293941
-199 26 -0.0182738067891874
-199 27 0.0338948454464897
-199 28 0.0833860955990307
-199 29 0.130337100799828
-199 30 0.174877978299454
-199 31 0.217132166066554
-199 32 0.257216764875563
-199 33 0.295242862834005
-199 34 0.33131584324407
-199 35 0.365535676656168
-199 36 0.397997197920687
-199 37 0.428790369007985
-199 38 0.458000528323149
-199 39 0.485708627207724
-199 40 0.511991454283493
-199 41 0.536921848259387
-199 42 0.560568899792524
-199 43 0.582998142961764
-199 44 0.604271736884857
-199 45 0.624448637982317
-199 46 0.643584763365732
-199 47 0.661733145803052
-199 48 0.678944080690268
-199 49 0.695265265437042
-199 50 0.710741931652394
-199 51 0.725416970496819
-199 52 0.739331051548234
-199 53 0.752522735511098
-199 54 0.765028581081248
-199 55 0.776883246262442
-199 56 0.788119584415396
-199 57 0.798768735305586
-199 58 0.808860211402108
-199 59 0.818421979666711
-199 60 0.827480539059735
-199 61 0.836060993977736
-199 62 0.84418712382621
-199 63 0.851881448920464
-199 64 0.859165292896987
-199 65 0.866058841808501
-199 66 0.872581200066341
-199 67 0.878750443385272
-199 68 0.884583668877403
-199 69 0.890097042434099
-199 70 0.895305843527129
-199 71 0.900224507553282
-199 72 0.904866665839727
-199 73 0.909245183421058
-199 74 0.91337219469266
-199 75 0.917259137039234
-199 76 0.920916782531672
-199 77 0.924355267780118
-199 78 0.927584122025952
-199 79 0.930612293550548
-199 80 0.933448174474003
-199 81 0.936099624012546
-199 82 0.938573990259092
-199 83 0.9408781305473
-199 84 0.943018430455573
-199 85 0.945000821503664
-199 86 0.946830797590926
-199 87 0.948513430221777
-199 88 0.950053382560553
-199 89 0.951454922354726
-199 90 0.952721933762279
-199 91 0.953857928116022
-199 92 0.954866053654693
-199 93 0.955749104247792
-199 94 0.956509527138344
-199 95 0.957149429725042
-199 96 0.957670585402559
-199 97 0.958074438476231
-199 98 0.958362108164718
-199 99 0.958534391701736
-199 100 0.958591766545461
-199 101 0.958534391701735
-199 102 0.958362108164718
-199 103 0.958074438476231
-199 104 0.957670585402559
-199 105 0.957149429725042
-199 106 0.956509527138344
-199 107 0.955749104247792
-199 108 0.954866053654693
-199 109 0.953857928116022
-199 110 0.952721933762279
-199 111 0.951454922354726
-199 112 0.950053382560553
-199 113 0.948513430221776
-199 114 0.946830797590926
-199 115 0.945000821503664
-199 116 0.943018430455573
-199 117 0.9408781305473
-199 118 0.938573990259092
-199 119 0.936099624012547
-199 120 0.933448174474003
-199 121 0.930612293550548
-199 122 0.927584122025952
-199 123 0.924355267780118
-199 124 0.920916782531673
-199 125 0.917259137039234
-199 126 0.91337219469266
-199 127 0.909245183421058
-199 128 0.904866665839727
-199 129 0.900224507553281
-199 130 0.89530584352713
-199 131 0.890097042434099
-199 132 0.884583668877403
-199 133 0.878750443385272
-199 134 0.872581200066341
-199 135 0.866058841808501
-199 136 0.859165292896988
-199 137 0.851881448920464
-199 138 0.844187123826209
-199 139 0.836060993977732
-199 140 0.827480539059738
-199 141 0.818421979666709
-199 142 0.808860211402104
-199 143 0.798768735305587
-199 144 0.788119584415397
-199 145 0.776883246262443
-199 146 0.765028581081252
-199 147 0.752522735511098
-199 148 0.73933105154824
-199 149 0.725416970496832
-199 150 0.710741931652402
-199 151 0.695265265437035
-199 152 0.678944080690263
-199 153 0.661733145803053
-199 154 0.643584763365739
-199 155 0.624448637982298
-199 156 0.604271736884852
-199 157 0.582998142961776
-199 158 0.560568899792526
-199 159 0.536921848259376
-199 160 0.511991454283499
-199 161 0.485708627207752
-199 162 0.458000528323167
-199 163 0.428790369007959
-199 164 0.397997197920692
-199 165 0.365535676656164
-199 166 0.331315843244073
-199 167 0.295242862834027
-199 168 0.257216764875553
-199 169 0.217132166066492
-199 170 0.174877978299545
-199 171 0.130337100799809
-199 172 0.0833860955989403
-199 173 0.0338948454463299
-199 174 -0.0182738067893249
-199 175 -0.0732644382295778
-199 176 -0.131229446657583
-199 177 -0.192329472865346
-199 178 -0.256733845842329
-199 179 -0.324621052043673
-199 180 -0.396179230038171
-199 181 -0.471606691902852
-199 182 -0.551112472810496
-199 183 -0.634916910342744
-199 184 -0.723252255116628
-199 185 -0.816363314426223
-199 186 -0.914508130695772
-199 187 -1.01795869659231
-199 188 -1.12700170881809
-199 189 -1.24193936264341
-199 190 -1.36309018937971
-199 191 -1.49078993915758
-199 192 -1.62539251138951
-199 193 -1.76727093554598
-199 194 -1.9168184049625
-199 195 -2.07444936648238
-199 196 -2.24060066907317
-199 197 -2.41573277442312
-199 198 -2.60033103309683
-199 199 -2.7949070295214
-199 200 -3
-198 0 -3
-198 1 -2.79490704765424
-198 2 -2.60033106931154
-198 3 -2.41573282870676
-198 4 -2.24060074143968
-198 5 -2.07444945689188
-198 6 -1.91681851339652
-198 7 -1.76727106196976
-198 8 -1.62539265575764
-198 9 -1.49079010143404
-198 10 -1.36309036951008
-198 11 -1.24193956057137
-198 12 -1.12700192448725
-198 13 -1.01795892993103
-198 14 -0.914508381634012
-198 15 -0.816363582887985
-198 16 -0.723252541018459
-198 17 -0.634917213599612
-198 18 -0.551112793327917
-198 19 -0.471607029583308
-198 20 -0.396179584781533
-198 21 -0.324621423741218
-198 22 -0.256734234382144
-198 23 -0.192329878131613
-198 24 -0.131229868527771
-198 25 -0.0732648765781132
-198 26 -0.0182742614856969
-198 27 0.0338943745366592
-198 28 0.0833856086155304
-198 29 0.130336597886396
-198 30 0.174877459603859
-198 31 0.217131631740251
-198 32 0.257216215074636
-198 33 0.295242297718123
-198 34 0.331315262976773
-198 35 0.365535081404643
-198 36 0.397996587855859
-198 37 0.428789744304239
-198 38 0.45799988915822
-198 39 0.485707973762844
-198 40 0.511990786742911
-198 41 0.536921166810554
-198 42 0.560568204626048
-198 43 0.582997434271112
-198 44 0.6042710148663
-198 45 0.62444790283493
-198 46 0.643584015291252
-198 47 0.661732385005724
-198 48 0.678943307376818
-198 49 0.695264479816593
-198 50 0.710741133936339
-198 51 0.725416160898753
-198 52 0.739330230283801
-198 53 0.752521902797995
-198 54 0.765027737139116
-198 55 0.776882391312727
-198 56 0.788118718681323
-198 57 0.798767859012055
-198 58 0.808859324775611
-198 59 0.818421082935271
-198 60 0.82747963245282
-198 61 0.836060077726163
-198 62 0.844186198162125
-198 63 0.851880514077219
-198 64 0.859164349109106
-198 65 0.866057889311601
-198 66 0.87258023909708
-198 67 0.87874947418127
-198 68 0.8845826916772
-198 69 0.890096057477085
-198 70 0.895304851053503
-198 71 0.900223507803986
-198 72 0.904865659056409
-198 73 0.909244169846014
-198 74 0.913371174568795
-198 75 0.917258110610014
-198 76 0.920915750041086
-198 77 0.924354229472636
-198 78 0.927583078146488
-198 79 0.930611244344431
-198 80 0.933447120186935
-198 81 0.936098564890575
-198 82 0.938572926548581
-198 83 0.940877062494902
-198 84 0.943017358308204
-198 85 0.944999745508477
-198 86 0.94682971799529
-198 87 0.948512347273253
-198 88 0.95005229650688
-198 89 0.951453833443798
-198 90 0.952720842242127
-198 91 0.953856834234802
-198 92 0.954864957660666
-198 93 0.955748006389316
-198 94 0.956508427663857
-198 95 0.957148328883049
-198 96 0.957669483441622
-198 97 0.958073335644959
-198 98 0.958361004711752
-198 99 0.958533287875744
-198 100 0.958590662595126
-198 101 0.958533287875744
-198 102 0.958361004711752
-198 103 0.958073335644958
-198 104 0.957669483441622
-198 105 0.957148328883049
-198 106 0.956508427663857
-198 107 0.955748006389316
-198 108 0.954864957660667
-198 109 0.953856834234802
-198 110 0.952720842242127
-198 111 0.951453833443798
-198 112 0.95005229650688
-198 113 0.948512347273253
-198 114 0.946829717995289
-198 115 0.944999745508477
-198 116 0.943017358308204
-198 117 0.940877062494902
-198 118 0.938572926548581
-198 119 0.936098564890575
-198 120 0.933447120186935
-198 121 0.930611244344431
-198 122 0.92758307814649
-198 123 0.924354229472636
-198 124 0.920915750041086
-198 125 0.917258110610014
-198 126 0.913371174568795
-198 127 0.909244169846015
-198 128 0.904865659056409
-198 129 0.900223507803987
-198 130 0.895304851053504
-198 131 0.890096057477085
-198 132 0.8845826916772
-198 133 0.878749474181269
-198 134 0.872580239097081
